id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
83610,GRANDIBEN: Biennale at your fingertips,434231,Magda,Isole,Castello,45.43513,12.34894,Entire home/apt,120,3,5,2019-05-10,0.06,1,362
90053,Cozy flat in Venice (Lido),485439,Elisabetta,Isole,Lido,45.40769,12.36549,Entire home/apt,130,6,5,2015-05-15,0.05,2,354
91525,DIVYA - 1st class apartment ,494255,Rosa,Isole,Santa Croce,45.43992,12.33035,Entire home/apt,200,3,23,2019-07-12,0.25,3,320
92159,B&B. AL CANAL VENICE  green room garden view,289023,Francesca,Isole,Giudecca,45.4275,12.31935,Private room,60,2,263,2019-11-05,2.58,3,323
95980,22 Marzo by St. Mark's Square - 1-BR Apt,510349,Roberta,Isole,San Marco,45.43278,12.33494,Entire home/apt,150,2,186,2019-10-13,1.82,3,359
99238,Ca' Risorta  ♡ Your romantic retreat,419326,Federica,Isole,Cannaregio,45.44394,12.32904,Entire home/apt,129,3,77,2019-10-25,2.00,1,218
103249,Quiet and style in Venice,208909,Marta,Isole,San Polo,45.43723,12.32718,Entire home/apt,130,2,308,2019-10-01,4.81,2,319
108271,SHORT HOLIDAYS  IN VENICE FREE WIFI,560277,Vera,Terraferma,Marghera,45.47201,12.22439,Private room,36,2,326,2019-11-04,3.57,1,360
109278,Villa ai Tigli - Entire Villa's rooms,564594,Eliana,Terraferma,Tessera,45.5035,12.32084,Private room,260,1,15,2019-06-24,0.15,6,328
110388,"Lovely private room in Venice, close to Biennale",567508,Nicola,Isole,Castello,45.432,12.356,Private room,45,2,251,2019-10-21,2.43,10,63
118751,NEAR THE TRAIN STATION,119219,Elisa,Isole,Santa Croce,45.44086,12.32321,Entire home/apt,83,2,281,2019-10-23,2.73,6,2
129278,Villa with terrace in Venice Lido,485439,Elisabetta,Isole,Lido,45.40562,12.36547,Entire home/apt,300,9,6,2017-10-30,0.07,2,363
130605,Sweet dreams,642936,Maria,Isole,Santa Croce,45.43921,12.32146,Private room,95,3,250,2019-11-03,2.51,2,350
131244,Giardino dei Melograni  Economy Room,630328,Kosher House,Isole,Cannaregio,45.44487,12.32642,Hotel room,80,1,23,2019-10-29,0.23,23,278
131822,Giardino dei Melograni triple room,630328,Kosher House,Isole,Cannaregio,45.44634,12.32597,Hotel room,130,1,7,2015-09-19,0.08,23,271
131895,Giardino dei Melograni DUS,630328,Kosher House,Isole,Cannaregio,45.44494,12.32759,Hotel room,80,1,8,2017-04-15,0.09,23,258
131939,Giardino dei Melograni family room,630328,Kosher House,Isole,Cannaregio,45.44601,12.32668,Hotel room,190,1,2,2016-10-23,0.03,23,272
134035,HAPPY AND LUMINOUS FLAT IN VENICE WITH TERRACE,653451,Sara,Isole,Castello,45.43438,12.34683,Entire home/apt,135,2,65,2019-10-23,0.66,1,356
136713,Ca' Del Mercante Grand Canal with Roof Terrace,669047,Viewsonvenice,Isole,San Polo,45.43556,12.327,Entire home/apt,331,3,57,2019-10-28,1.33,75,319
137087,A true Venetian house near St. Mark,264845,Paola,Isole,Castello,45.43655,12.34655,Entire home/apt,99,3,80,2019-10-13,0.84,2,230
137304,"""BOUDOIR"" IN10 MINUTES FROM VENICE",671512,Zoia,Terraferma,Altobello,45.48554,12.24628,Private room,55,1,117,2019-05-11,1.29,1,343
139786,Ca' Grassi 2 Charme Apartment,669047,Viewsonvenice,Isole,San Marco,45.43452,12.32931,Entire home/apt,122,3,23,2019-10-12,0.24,75,325
139802,Ca' Grassi 1 Apartment for 4/5 Guests,669047,Viewsonvenice,Isole,San Marco,45.43314,12.32859,Entire home/apt,183,3,42,2019-10-21,0.51,75,337
140197,Nest of Love- Near  RIALTO BRIDGE,683035,Paola,Isole,San Polo,45.43919,12.33397,Entire home/apt,86,2,632,2019-10-26,6.22,1,319
142085,Widmann apartment in Venice centre,690500,Tisone,Isole,Cannaregio,45.44018,12.33788,Entire home/apt,80,5,303,2019-10-25,3.01,1,125
145324,Double room with a View of the city,703872,Leonardo E Irene,Isole,Cannaregio,45.44324,12.33954,Private room,58,1,404,2019-10-27,3.99,6,179
145346,"DOUBLE ROOM WITH A PRIVATE BATHROOM, OWN ENTRANCE",119219,Elisa,Isole,Cannaregio,45.4421,12.32146,Private room,78,2,254,2019-10-21,2.49,6,1
145631,My Casa Allegra Venice Mestre Private Studio!,704911,Alessandra,Terraferma,Villaggio San Marco,45.482,12.2592,Private room,48,2,598,2019-10-23,5.88,1,268
146821,Ca' dell' Ambasciatore Venezia,709828,Roberto,Isole,Castello,45.43265,12.35169,Entire home/apt,390,3,113,2019-10-28,1.31,2,90
148066,Happy Venice-elegant flat in S.Marc,715286,Roberto,Isole,San Marco,45.4345,12.33721,Entire home/apt,170,3,97,2019-10-23,1.22,1,352
148299,ARABESQUE- DAMASCO 4 PERSONS,716234,Paola,Isole,Castello,45.43601,12.34373,Hotel room,140,2,24,2019-08-17,0.25,3,338
148794,elegant house of 500 in Venice,685618,Luisa,Isole,Cannaregio,45.44374,12.33219,Entire home/apt,110,2,165,2019-10-25,1.63,1,363
149749,"Venice, newly restored unit-apartm.",722130,Maddalena,Isole,Cannaregio,45.44041,12.34096,Entire home/apt,125,1,230,2019-10-02,2.34,1,112
155015,nice and cozy open space apartment,745553,Rosanna E Francesca,Isole,Santa Croce,45.44184,12.32786,Entire home/apt,90,3,263,2019-10-25,2.67,6,316
156728,Regina d'Oriente,745553,Rosanna E Francesca,Isole,Santa Croce,45.44077,12.33096,Entire home/apt,120,3,190,2019-10-23,2.00,6,327
160017,"Venice: house in the green, wi-fi",767044,Elisabetta,Terraferma,Bissuola,45.49859,12.2654,Entire home/apt,76,3,111,2019-10-26,1.13,1,356
160426,Bright apartment in Venice with canal view,766256,Laura,Isole,Dorsoduro,45.43322,12.32072,Entire home/apt,130,2,285,2019-10-13,2.81,2,317
163685,Ca'Falcao - Air-conditioning & Wifi,781124,Nicolò,Isole,Cannaregio,45.44262,12.32485,Entire home/apt,97,3,321,2019-10-27,3.70,1,247
165705,ARABESQUE DJERBA 1 PERS.IN VENICE,716234,Paola,Isole,Castello,45.43712,12.34393,Hotel room,62,2,143,2019-10-29,1.41,3,323
166381,Ca' Barba B&B: room n101,214390,Alessandro,Isole,San Polo,45.43996,12.33265,Hotel room,96,2,278,2019-10-18,4.06,4,332
167145,Special apartment for loving people,796717,Nicola,Isole,San Marco,45.43405,12.33528,Entire home/apt,140,2,158,2019-08-31,1.58,1,258
167168,Ca 'Barba FLAT - Rialto,214390,Alessandro,Isole,San Polo,45.43865,12.33116,Entire home/apt,318,4,12,2019-01-03,0.20,4,357
170523,"Venice Home: only 2 persons, loving",813513,Mara,Terraferma,Carpenedo,45.49772,12.24932,Entire home/apt,55,5,185,2019-10-15,1.84,2,333
175509,Guest House BELLA ONDA (3x triple),848085,Valentina,Terraferma,Tessera,45.50275,12.32549,Hotel room,500,1,30,2019-08-11,0.33,4,170
184374,ARABESQUE MARRAKESH DOUBLE VENICE,716234,Paola,Isole,Castello,45.4354,12.34194,Hotel room,100,2,71,2019-09-28,0.72,3,338
208801,Bright apartment in the heat of Venice with WIFI,1028258,Sandra,Isole,Castello,45.43704,12.33873,Entire home/apt,69,2,450,2019-10-27,4.60,2,204
215895,Great view apartment very central,9701290,Nicoletta,Isole,Cannaregio,45.4413,12.33764,Entire home/apt,195,3,214,2019-10-27,2.34,4,287
217591,Royal Apartments Ca' Pierre,1123859,Lorenzo,Isole,Castello,45.43767,12.34657,Entire home/apt,120,1,37,2016-05-02,0.37,1,275
218393,Venice Little Garden: only 1 person,813513,Mara,Terraferma,San Lorenzo XXV Aprile,45.49713,12.24943,Entire home/apt,39,5,184,2019-11-04,1.87,2,312
220238,Large apartment for 4,693554,Valentina,Isole,Castello,45.43275,12.35308,Entire home/apt,150,3,206,2019-11-01,2.09,1,245
234465,Sunny house,1227993,Giorgio,Isole,Dorsoduro,45.43379,12.32053,Entire home/apt,100,3,43,2019-10-26,0.45,2,328
235221,Attic with GrandCanal Views,1229136,Martina,Isole,San Marco,45.43386,12.32865,Entire home/apt,270,3,121,2019-10-24,1.27,6,172
236585,lovely apartment Venice Lido with terrace,1240373,Francy,Isole,Lido,45.41637,12.37402,Entire home/apt,99,3,162,2019-10-15,1.66,1,279
237098,Cozy Studio Venice Heart  FREE WIFI,283131,Anunxiata,Isole,San Polo,45.43695,12.32982,Entire home/apt,145,3,178,2019-11-01,1.81,7,0
238362,Villa aiTigli Room 1 with bathroom: up to 4 Pax,564594,Eliana,Terraferma,Tessera,45.5037,12.32116,Hotel room,60,1,79,2019-08-30,0.90,6,336
238374,Villa aiTigli Room 2 with bathroom: up to 5 Pax,564594,Eliana,Terraferma,Tessera,45.50354,12.31955,Private room,60,1,100,2019-09-06,1.10,6,341
238380,Villa ai Tigli - Room 3 - 3 Pax,564594,Eliana,Terraferma,Tessera,45.50428,12.32081,Private room,60,1,63,2019-10-15,0.70,6,343
238383,Villa aiTigli-Room 4-Bathroom in Room-Disabilities,564594,Eliana,Terraferma,Tessera,45.50239,12.32106,Private room,60,1,84,2019-04-08,1.06,6,356
238960,CA' DOLCE *stunning Channel Views* Free wi-fi :-),283131,Anunxiata,Isole,Cannaregio,45.44234,12.33722,Entire home/apt,195,3,128,2019-11-02,1.31,7,335
242296,blacksmith's hearth,1271580,Adriana,Isole,Cannaregio,45.44606,12.32429,Entire home/apt,120,3,263,2019-10-26,2.69,1,339
246649,Venitian apartment  new and clean!,1275479,Giorgia&Michele,Isole,Santa Croce,45.43775,12.32251,Entire home/apt,160,3,263,2019-10-20,2.73,5,312
247270,Venice Apartments in Mestre,1296429,Tiziana,Terraferma,Chirignago,45.48641,12.19883,Entire home/apt,55,3,155,2019-10-07,1.70,1,365
256874,"b&b S.Marco Venice, canal view room",1351366,Marco E Alice,Isole,Castello,45.4366,12.34584,Private room,106,3,25,2019-03-31,0.27,2,339
260204,Conceptual Devices Apartment 2,1365288,Antonio,Isole,Cannaregio,45.44247,12.32975,Entire home/apt,75,7,155,2019-10-20,1.62,2,308
261432,Rooftop Studio in Cannaregio (CDA1),1365288,Antonio,Isole,Cannaregio,45.44378,12.32905,Entire home/apt,60,7,138,2019-10-19,1.42,2,338
261640,balcony canal view central Venice,1351366,Marco E Alice,Isole,Castello,45.43691,12.34493,Private room,110,3,54,2019-08-27,0.80,2,344
263796,Dimora Canaletto - Casa dei Pittori,1384217,Simone - Francesco,Isole,Santa Croce,45.44022,12.32676,Entire home/apt,203,2,3,2018-06-28,0.06,7,331
265406,large double room-> heart of Venice,703872,Leonardo E Irene,Isole,Cannaregio,45.44166,12.3407,Private room,58,1,451,2019-10-21,5.18,6,176
268865,AltanaAlbaChiara BestViewOfVenice,1408761,Chiara,Isole,San Marco,45.43739,12.3361,Entire home/apt,150,3,174,2019-10-30,1.95,6,275
271400,Cà 5393 SmArt: spacious sun bathed lovely house,1420314,Chantal,Isole,Cannaregio,45.43994,12.34058,Entire home/apt,150,3,16,2019-01-02,0.18,4,302
271402,"Cà 5393 Vintage, the coolest house in Venice!",1420314,Chantal,Isole,Cannaregio,45.44103,12.34065,Entire home/apt,150,3,26,2019-10-14,0.33,4,316
271409,"Cà 5393 Orange, cozy house at the ground floor",1420314,Chantal,Isole,Cannaregio,45.43989,12.33936,Entire home/apt,100,3,25,2019-10-14,0.31,4,313
271412,"Cà 5393 Chromotherapy, find new energy in colors!",1420314,Chantal,Isole,Cannaregio,45.44142,12.33968,Entire home/apt,150,3,39,2019-10-05,0.50,4,308
272585,Apartment Fiori della Laguna,1426634,Claudia E Giorgio,Isole,Dorsoduro,45.43081,12.33545,Entire home/apt,80,2,105,2019-10-03,1.14,3,354
275264,LEONARDO stylish sunny canal view,1438903,Barbara,Isole,Cannaregio,45.44185,12.34147,Entire home/apt,150,2,45,2019-10-22,0.50,25,157
284305,CASA CLARA lots of comfort & space!,1480780,Ivo... & Family,Terraferma,Marghera,45.47791,12.22556,Entire home/apt,85,2,264,2019-10-13,2.77,1,358
286068,Romantic room with view between S.Marco and Rialto,567508,Nicola,Isole,Castello,45.43712,12.33912,Private room,40,2,157,2019-10-23,1.66,10,8
286350,Corte dei Santi - San Marco,1490179,Laura,Isole,San Polo,45.43852,12.32876,Entire home/apt,100,2,19,2018-04-19,0.20,12,97
286388,Nice apartment in a building with a courtyard,1490179,Laura,Isole,Santa Croce,45.43591,12.32362,Entire home/apt,80,2,65,2019-10-06,0.68,12,84
286939,Corte dei Santi - San Geremia,1490179,Laura,Isole,Santa Croce,45.43609,12.32351,Entire home/apt,100,2,35,2019-04-14,0.39,12,97
288778,"comfortable, clean Italian room",1420192,Michele,Terraferma,Santa Barbara,45.48659,12.20957,Private room,49,2,85,2017-06-09,0.94,1,364
289477,"Apartment ""Venice""",377929,Attilio,Terraferma,Favaro,45.50718,12.28264,Entire home/apt,50,2,32,2019-11-07,0.38,5,333
290426,"EXQUISITE,VENICE ,space & quiet",1506785,Eric,Isole,Dorsoduro,45.43429,12.32092,Entire home/apt,110,2,81,2019-10-22,1.09,1,360
293520,"Heart of Venice, amazing  house!",1517643,Nicola,Isole,San Polo,45.43924,12.32922,Entire home/apt,130,7,69,2019-10-14,0.83,1,263
297137,Matymarty's-Central Room WI-FI,1509668,Martina,Isole,Santa Croce,45.4408,12.32646,Private room,75,1,699,2019-10-23,7.44,3,338
298478,-B&B the Caponi bros -Venice Mestre,1514413,Abu Taleb,Terraferma,Piave 1860,45.48623,12.23377,Hotel room,37,1,202,2019-11-03,2.28,8,365
298479,B&B Caponi bros-Venice (private room),1514413,Abu Taleb,Terraferma,Piave 1860,45.48495,12.23319,Hotel room,62,1,212,2019-09-12,2.29,8,365
298501,A wonderful view on Venice lagoon,1538707,Andrea,Isole,Cannaregio,45.4444,12.33806,Entire home/apt,100,3,178,2019-10-22,2.05,3,318
298506,A magic flat facing Venice lagoon,1538707,Andrea,Isole,Cannaregio,45.4429,12.33946,Entire home/apt,80,3,164,2019-11-02,1.77,3,332
299936,B&B CA' DELLA CORTE IN VENICE,1545612,Enrica,Isole,Dorsoduro,45.4357,12.321,Entire home/apt,600,2,3,2019-05-14,0.04,6,344
303040,Venice-BB-Venezia  (Deluxe room),1560575,Alessandro,Isole,Cannaregio,45.44351,12.32713,Private room,79,1,294,2019-10-11,3.19,2,144
303046,Venice-BB-Venezia   (Superior room),1560575,Alessandro,Isole,Cannaregio,45.44459,12.3259,Private room,89,1,223,2019-10-31,2.40,2,141
307700,Grand Canal Mini Attic,1229136,Martina,Isole,San Marco,45.43349,12.32975,Entire home/apt,230,3,85,2019-09-22,1.15,6,195
309411,Romantic view over venitian canals,1275479,Giorgia&Michele,Isole,Santa Croce,45.44076,12.32452,Entire home/apt,121,3,337,2019-10-28,3.59,5,327
311472,Studioflat  near Biennale inVenice!,1602219,Alfonso,Isole,Castello,45.42847,12.35913,Private room,110,4,0,,,3,299
311479,Apartment to visit Venice,1602248,Tiziana,Terraferma,Chirignago,45.48801,12.19763,Entire home/apt,60,2,120,2019-10-19,1.36,3,365
311767,Venice 4 You Via Abruzzo 4,1603077,Marino,Terraferma,Santa Barbara,45.48644,12.21632,Entire home/apt,95,3,48,2019-08-18,0.86,7,62
313461,Sunny house in Venice,1227993,Giorgio,Isole,Dorsoduro,45.43262,12.32295,Entire home/apt,100,3,82,2019-09-21,0.88,2,328
313802,Guest House BELLA ONDA (2x double),848085,Valentina,Terraferma,Tessera,45.50435,12.32551,Hotel room,300,1,108,2019-06-18,1.16,4,356
314094,CA'LOMBARDO SAN MARCO VENICE CENTER,1613872,Amedeo,Isole,San Marco,45.43512,12.33797,Entire home/apt,130,2,57,2019-11-03,0.62,1,328
314923,Rooms with shared bathroom in Venice,1617572,Silvia,Isole,Castello,45.4322,12.35236,Private room,108,1,77,2019-10-20,0.94,9,201
315213,Casinò Royal in Campo della Maddalena,289615,Valentina,Isole,Cannaregio,45.44397,12.33114,Entire home/apt,79,1,94,2019-10-13,1.00,66,347
315636,Lovely structure in Mestre-Venezia,1514413,Abu Taleb,Terraferma,Piave 1860,45.4854,12.23329,Hotel room,70,1,157,2019-10-22,1.98,8,364
315637,Private Room with Private Bathroom,1514413,Abu Taleb,Terraferma,Piave 1860,45.4868,12.23538,Hotel room,49,1,111,2019-10-11,1.41,8,365
317329,Venice Flat Ganeo,6747473,Giovanna,Isole,Sant'Elena,45.4274,12.3614,Entire home/apt,95,2,144,2019-10-25,1.66,1,226
318549,Lido of Venice-Beach &Film Festival,1634436,Mauro,Isole,Lido,45.40946,12.37018,Entire home/apt,250,4,6,2017-09-10,0.08,1,358
321376,Magic of Venice !,1646068,Fabiano,Isole,Cannaregio,45.44375,12.32139,Entire home/apt,130,2,90,2019-11-03,1.56,4,360
331151,apartment Laura Rialto,1688828,Laura,Isole,San Marco,45.43788,12.33746,Entire home/apt,110,3,31,2019-05-11,0.46,2,347
332932,Romantic apartment on the roofs...,1445896,Chiara,Isole,Castello,45.43063,12.35361,Entire home/apt,122,4,147,2019-11-02,1.63,1,291
335226,Ca' Dello Squero with Canal View,669047,Viewsonvenice,Isole,Dorsoduro,45.42947,12.32633,Entire home/apt,154,3,36,2019-10-09,0.68,75,327
335961,"Romantic QUEEN House,Private Garden",1364177,Ivan.Gianni,Isole,Sant'Elena,45.42771,12.3609,Entire home/apt,79,3,38,2019-09-07,0.71,2,280
340882,Apt in Venice+ terrace in Castello,1729833,Alberto,Isole,Castello,45.4343,12.34674,Entire home/apt,89,3,103,2019-10-29,1.13,3,320
341252,VENETIAN INFINITY- PIAZZA SAN MARCO-CENTRO STORICO,1731092,Sabrina,Isole,San Marco,45.43432,12.33935,Entire home/apt,173,3,97,2019-06-26,1.07,2,328
343849,Ca' Canaletto Venetian House,669047,Viewsonvenice,Isole,Dorsoduro,45.43293,12.32344,Entire home/apt,182,3,23,2019-05-20,0.46,75,200
344046,small flat close to Rialto Bridge,1729833,Alberto,Isole,Cannaregio,45.4388,12.33727,Entire home/apt,26,30,88,2019-08-05,0.96,3,237
346183,2960 Ca Frari ( 7 beds ) wifi. a.c.,1755160,Davide,Isole,San Polo,45.43774,12.32367,Entire home/apt,110,2,84,2019-10-04,1.98,2,310
346257,CA' ZUANE - Biennale - free wi-fi,1755413,Davide,Isole,Castello,45.4305,12.35809,Entire home/apt,112,3,34,2019-09-29,0.82,3,16
347347,La Terrazza by Residenza Giacomuzzi,1493787,Marta E Dario,Terraferma,San Lorenzo XXV Aprile,45.49391,12.24297,Entire home/apt,70,2,11,2019-08-31,0.12,3,44
348409,"SanMarco, 120mq the heart of Venice with terrace",1765622,Sebastiano,Isole,San Marco,45.43481,12.33575,Entire home/apt,266,3,87,2019-10-24,2.00,1,297
352392,SPLENDID STAR SAN MARCO SQUARE,1784535,Monica,Isole,San Marco,45.43601,12.33904,Entire home/apt,170,2,121,2019-10-28,2.09,4,49
356388,Casanova's room,642936,Maria,Isole,Santa Croce,45.43943,12.32267,Private room,79,2,338,2019-10-26,3.66,2,347
357073,EXCLUSIVE | MURANO Suites - ACQUAMARE,1567140,Elodie,Isole,Murano,45.45717,12.35347,Entire home/apt,135,1,268,2019-10-25,2.92,4,310
358332,FEW STEPS FROM SAN MARCO- BLUE CANAL VIEW,1813795,Maura,Isole,Castello,45.43509,12.34168,Private room,69,1,424,2019-10-19,4.62,3,331
359868,CONVENIENT APARTMENT FOR VENICE-FREE PARKING,1651523,Lorenzo,Terraferma,Bissuola,45.49602,12.26101,Entire home/apt,65,2,415,2019-11-01,4.48,3,342
360544,a stone's throw from Frari church,1823471,Michele,Isole,San Polo,45.43602,12.3288,Entire home/apt,85,3,342,2019-10-31,3.71,2,58
365973,Santa Margherita Big House Venice,1784566,Nicola And Maria Chiara,Isole,Dorsoduro,45.4343,12.32639,Entire home/apt,230,3,51,2019-10-28,0.59,2,226
369257,Appartamento centrale a Venezia 1,1862349,Elide,Isole,Castello,45.43772,12.34018,Entire home/apt,104,2,194,2019-10-21,2.62,4,334
372379,"apartment in the center of Venice, canal view",619545,Silvia,Isole,San Polo,45.4393,12.32936,Entire home/apt,400,3,148,2019-10-07,1.62,2,355
375305,San Marco Terrace in Venice,1784566,Nicola And Maria Chiara,Isole,Dorsoduro,45.43473,12.3224,Entire home/apt,90,3,165,2019-10-06,1.80,2,224
