id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7061996,Venice Hazel Locaz. Turistica Triple Private Room,17684080,Rupu,Isole,Castello,45.43479,12.34304,Private room,120,1,37,2019-10-06,0.93,7,351
7078293,Stare in spiaggia a Venezia. Lido.,27982881,Caterina,Isole,Lido,45.41795,12.37648,Entire home/apt,230,2,30,2020-01-02,0.58,1,340
7080860,Ca' Del Glicine,669047,Viewsonvenice,Isole,Cannaregio,45.44067,12.34009,Entire home/apt,513,3,40,2019-08-03,0.77,76,281
7083696,"BALCONY-GHETTO 2pax internet aircond, wifi",36053748,Mick,Isole,Cannaregio,45.44696,12.32397,Entire home/apt,85,3,122,2020-01-01,2.23,5,356
7126942,CA' LUDOVICA-Bright family apartment - 4 Sleep.,10189388,Raffaella,Isole,Cannaregio,45.44147,12.33935,Entire home/apt,152,3,32,2019-10-22,0.63,42,361
7132497,Private Private Room Int.,37356947,Nicola,Isole,Castello,45.43578,12.34237,Hotel room,98,1,2,2019-08-09,0.29,5,356
7140675,App. CampielloBarbaro in Venice,37395876,Sergio,Isole,Dorsoduro,45.42931,12.33259,Entire home/apt,130,3,80,2020-01-02,1.74,2,354
7140959,App. Cà Canziani - Venice-flat,37395876,Sergio,Isole,Dorsoduro,45.42979,12.33307,Entire home/apt,150,3,82,2020-01-01,1.55,2,333
7144483,VENICE (MURANO) HOLIDAYS APARTMENT,37414030,Michele,Isole,Murano,45.45882,12.35142,Entire home/apt,58,2,155,2019-11-24,2.83,1,280
7154840,Central apartment Venice,35359376,Emanuela,Isole,Cannaregio,45.4403,12.33992,Private room,70,2,373,2019-11-11,6.84,1,121
7161107,Classic Dorsoduro's Appartment,27660927,Elisabetta,Isole,Dorsoduro,45.43035,12.32706,Entire home/apt,85,1,360,2019-12-19,6.60,2,306
7168638,"GRAND CANAL LOVE NEST#2, deck, aircond, Wifi",36053748,Mick,Isole,San Polo,45.43706,12.32908,Entire home/apt,77,3,53,2020-01-02,0.99,5,266
7208730,studio-apartment with little garden,37659371,Laura,Isole,Lido,45.41499,12.36915,Entire home/apt,70,3,101,2019-11-21,1.84,2,50
7212771,Comfortable Canal View Apartment,21628642,Leonardo,Isole,Cannaregio,45.44718,12.32328,Entire home/apt,200,2,0,,,1,0
7215726,"San Marco, Calle delle Rasse -- Wi-Fi",36324248,Giovanni,Isole,Castello,45.43453,12.34184,Entire home/apt,140,3,228,2019-11-24,4.22,8,171
7223658,RED EMOTION - ROOM IN VENICE CENTER,37814406,Jenny,Isole,Santa Croce,45.43569,12.31832,Private room,130,1,410,2020-01-05,7.74,4,314
7235391,Cozy bright apartment,33389445,Goffredo,Isole,Castello,45.43534,12.3484,Entire home/apt,120,6,42,2019-09-08,0.79,1,357
7236712,Palazzo Foscarini elegant apartmen.,15758689,Anna,Isole,Dorsoduro,45.43282,12.32209,Entire home/apt,135,3,7,2019-10-22,0.16,3,317
7238292,MOON&LAGOON - ROOM IN VENICE CENTER,37814406,Jenny,Isole,Santa Croce,45.43628,12.31933,Private room,124,1,502,2019-12-29,9.45,4,230
7239705,LOVELY TIME - ROOM IN VENICE CENTER,37814406,Jenny,Isole,Santa Croce,45.43571,12.31933,Private room,130,1,439,2020-01-05,8.27,4,294
7243749,"NEW NEW!!! ""THE SMALL HOME""",25843433,Carolina,Isole,San Marco,45.43671,12.33445,Entire home/apt,110,3,205,2019-11-02,4.19,1,357
7269190,Ve.N.I.Ce Cera Palazzo Grimani,37864680,Ve.N.I.Ce Immobiliare Cera,Isole,San Marco,45.43225,12.33358,Entire home/apt,220,1,52,2019-11-01,0.95,17,278
7269481,Lido Venice 3 min beach 20 St. Mark square,38062575,Cecilia,Isole,Lido,45.40556,12.36447,Entire home/apt,64,2,105,2019-11-03,1.93,1,272
7270153,Sailor's Loft Accademia,37955209,Tea,Isole,Dorsoduro,45.43088,12.32979,Entire home/apt,100,2,224,2019-12-14,4.26,3,343
7270857,"Apartment @ Molino Stucky, Giudecca",19633948,Domenico,Isole,Giudecca,45.42735,12.3191,Entire home/apt,120,3,0,,,1,364
7275955,"Venice, Fisherman's apartment,quit,Dorsoduro",38094481,Elena,Isole,Dorsoduro,45.43199,12.32556,Entire home/apt,90,2,78,2019-10-26,1.46,1,173
7282315,Appartamento con vista mozzafiato,21456423,Marina,Isole,Lido,45.39921,12.36003,Entire home/apt,99,2,8,2018-03-06,0.15,1,89
7286111,Zattere luxury fully accessible water front 3 bdrs,11353579,Giorgio,Isole,Dorsoduro,45.42874,12.33247,Entire home/apt,340,2,9,2020-01-02,0.20,5,255
7286266,Zattere Luxury apartment 3 bedrooms,11353579,Giorgio,Isole,Dorsoduro,45.42887,12.33245,Entire home/apt,280,2,19,2019-10-13,0.44,5,298
7297147,Venice amazing location.,28107545,David,Terraferma,Piave 1860,45.48459,12.24029,Entire home/apt,52,2,219,2020-01-03,5.23,1,294
7312362,"Luxury S&A San Marco Palace, 3mins from the square",38311524,Luca,Isole,Castello,45.43528,12.34515,Entire home/apt,140,2,372,2019-12-28,6.84,1,337
7314165,Casa Zucchi Appartamento sul Canal Grande,35773124,Mariacaterina,Isole,San Marco,45.43249,12.3318,Entire home/apt,400,3,247,2019-12-04,4.85,1,216
7318177,New!!! Red House with Canal view,38338874,Marco,Isole,Castello,45.43233,12.35005,Entire home/apt,140,2,240,2019-11-13,4.40,1,351
7321686,Dream-Room for 4 pers. with private bathroom,16134295,Fabrizio&Alla,Terraferma,Dese,45.53193,12.30494,Private room,115,1,12,2018-10-13,0.27,2,365
7324080,Large Private Room opposite Ca'D'Oro Palace,38365694,Mara,Isole,Cannaregio,45.44164,12.33446,Private room,79,1,477,2019-12-31,8.88,1,311
7328002,"ARRIVING BY TRAIN 4pax, aircond, WiFi",36053748,Mick,Isole,Santa Croce,45.4398,12.32251,Entire home/apt,73,3,68,2019-10-21,1.25,5,301
7351160,aunt's home - la casa della zia,38519147,Maria Cristina,Isole,San Polo,45.43811,12.324,Entire home/apt,250,2,0,,,1,364
7353637,STATION ARIOSTO,14357135,Rent It Venice,Terraferma,Piave 1860,45.48704,12.2362,Entire home/apt,30,1,65,2019-11-08,1.20,53,350
7355365,Ca' Frezzeria,34360885,Samuel,Isole,San Marco,45.43423,12.33593,Entire home/apt,124,3,110,2019-10-29,2.02,11,324
7359491,Via Garibaldi Biennale,29918538,Youinvenice,Isole,Castello,45.43133,12.35322,Entire home/apt,150,2,8,2018-04-02,0.15,9,340
7375963,QUADRUPLE ROOM canal view,33732689,Invisible Venice,Isole,Cannaregio,45.44405,12.33438,Private room,79,1,21,2019-08-12,0.39,5,196
7377084,"Large double room, Giudecca 323.",38646475,Paola,Isole,Giudecca,45.42516,12.32798,Private room,60,2,1,2015-07-20,0.02,1,0
7377975,"Wi-fi & TV sat, hydro massage shower",34106604,Carla Giovanna,Isole,Santa Croce,45.44154,12.32488,Entire home/apt,175,2,156,2019-10-27,2.87,2,358
7387026,Your Room with Canal view in Venice,33732689,Invisible Venice,Isole,Cannaregio,45.44453,12.33405,Private room,71,1,97,2019-11-02,1.78,5,131
7392537,VENICE LUXURY SUITE,14357135,Rent It Venice,Terraferma,Piave 1860,45.48737,12.23648,Entire home/apt,45,1,37,2019-11-04,0.68,53,287
7397041,Great central apt with big terrace,2635682,Marco,Isole,Castello,45.43652,12.33943,Entire home/apt,127,6,0,,,1,0
7397263,Ancient Venetian style apartment,26153558,Alberto,Isole,Cannaregio,45.44156,12.33523,Entire home/apt,103,3,171,2019-09-21,3.16,2,117
7398139,CA' DEL MORO - Between the Biennale and St. Mark!,10189388,Raffaella,Isole,Castello,45.43611,12.34708,Entire home/apt,99,2,11,2019-07-13,0.21,42,360
7400250,APARTMENT AT THE BIENNALE,38773814,Elda,Isole,Castello,45.43296,12.35082,Entire home/apt,110,2,233,2019-12-01,4.30,1,327
7401625,Camera matrimoniale/doppia Mestre,36692432,Francesco,Terraferma,Cipressina,45.49733,12.23312,Private room,30,1,2,2015-08-20,0.04,1,0
7424508,Studio behind the Cinema Festival,9581751,Elisabetta,Isole,Lido,45.40425,12.36095,Entire home/apt,150,2,4,2017-09-09,0.08,3,0
7431855,Campiello Tron.,35938893,Gilberto,Isole,Dorsoduro,45.43386,12.31547,Entire home/apt,100,2,132,2019-12-14,2.59,1,255
7442465,Ve.N.I.Ce Cera Casa De La Vida,37864680,Ve.N.I.Ce Immobiliare Cera,Isole,Dorsoduro,45.43495,12.32427,Entire home/apt,150,1,39,2019-06-05,0.82,17,273
7443012,Ve.N.I.Ce Cera Ca' De La Mandola,37864680,Ve.N.I.Ce Immobiliare Cera,Isole,San Marco,45.43556,12.33225,Entire home/apt,155,1,79,2019-11-01,1.54,17,271
7447670,appartamento di charme,39002767,Attilio,Isole,Cannaregio,45.44001,12.34084,Entire home/apt,170,4,91,2020-01-02,1.75,1,318
7453014,Una stanza sulla laguna,703872,Leonardo E Irene,Isole,Lido,45.42416,12.37771,Private room,64,1,70,2019-11-09,1.33,6,179
7453436,Wide double bedroom in Venice Lido,703872,Leonardo E Irene,Isole,Lido,45.42214,12.37634,Private room,65,1,80,2019-11-02,1.51,6,179
7470460,Appartamento de lo strologo,39128601,Jacopo,Isole,Cannaregio,45.44392,12.32927,Entire home/apt,95,3,120,2019-11-02,2.22,1,178
7474290,❤推荐ROOM ARSENALE in HEART OF VENICE,35144066,Xie,Isole,Castello,45.43378,12.34909,Private room,44,1,69,2019-11-24,1.29,5,322
7486905,Your home near Accademia,22555548,JiaHang,Isole,Dorsoduro,45.42968,12.33106,Entire home/apt,80,1,0,,,2,86
7488880,casa vasta e luminosa con giardino,39221121,Paolo,Isole,Murano,45.45969,12.35868,Entire home/apt,140,3,57,2019-11-04,1.08,1,365
7490511,MyPlace Ponte Lion Standard App.,26102869,My Sweetplace S.R.L.,Isole,Castello,45.4373,12.34456,Entire home/apt,300,2,3,2015-10-16,0.06,15,22
7492278,Harmony SB,39240019,Marcello,Isole,Dorsoduro,45.43255,12.31849,Entire home/apt,105,2,40,2019-12-31,0.76,4,302
7493028,Appartamento Verde,36457323,Rossella & Giulio,Isole,Cannaregio,45.44174,12.34101,Entire home/apt,80,3,106,2019-11-05,1.99,3,300
7494178,Just 10 minutes from Rialto Bridge,36846039,Veronica,Isole,Cannaregio,45.44388,12.33789,Entire home/apt,110,2,53,2019-09-25,0.99,2,348
7498644,ELISA,15337957,Marie,Isole,Dorsoduro,45.4305,12.32866,Entire home/apt,180,3,1,2017-05-29,0.03,11,7
7499045,Spacious room in beautiful flat,31363243,Andrea,Terraferma,Piave 1860,45.49093,12.23696,Private room,45,1,129,2019-07-13,2.55,6,365
7500294,Sant'Aponal: nel cuore di Venezia,2847482,Maria,Isole,San Polo,45.43695,12.33274,Entire home/apt,130,2,69,2019-11-04,1.31,4,0
7504380,"Ca' del Giardino, flat with garden",39311197,Federica,Isole,Santa Croce,45.43872,12.3256,Entire home/apt,120,2,205,2019-11-03,3.80,2,364
7510046,Truly Venice Apartment,37381363,Horacio,Isole,San Polo,45.44035,12.33261,Entire home/apt,300,1,83,2019-09-27,1.80,4,348
7511803,"Homey spacious apartment, comfortable and central",4654704,Nicola,Isole,Cannaregio,45.44087,12.3346,Entire home/apt,115,2,103,2019-11-22,1.94,7,22
7524616,Central double room in Venice,39431094,Armina,Isole,Santa Croce,45.44182,12.32677,Private room,78,2,2,2015-08-25,0.04,1,0
7554408,A beautiful stilt house on the lagoon,15225230,Massimo,Isole,Alberoni,45.34693,12.31962,Entire home/apt,250,3,4,2019-10-11,0.20,1,363
7555273,Apt. Ca Maria Pia,39600986,Christine,Isole,Cannaregio,45.44136,12.33297,Entire home/apt,145,3,46,2019-07-10,0.89,15,338
7558369,Apt. Ca Maria - Castello,39600986,Christine,Isole,Castello,45.44001,12.34413,Entire home/apt,140,3,14,2019-10-28,0.27,15,342
7559409,Appartamento Azzurro. Two bathrooms,36457323,Rossella & Giulio,Isole,Cannaregio,45.44138,12.34136,Entire home/apt,160,3,126,2019-10-14,2.35,3,305
7568948,Garibaldi Cinema House - Biennale Zone,7672609,Gian Luigi & Nicola,Isole,Castello,45.43289,12.35558,Entire home/apt,199,2,241,2019-12-23,4.52,5,108
7573969,Dorsoduro/Luxury/AC/Huge Terrazzo,39709985,Gerard,Isole,Dorsoduro,45.43431,12.31825,Entire home/apt,227,3,105,2020-01-02,1.98,1,342
7578003,Cosy Room with W/C,32482509,Elisabeth,Isole,Cannaregio,45.44448,12.32197,Private room,70,3,107,2019-11-17,1.99,1,356
7593270,Rosanna Apartment,39819841,Enrico,Terraferma,Gazzera,45.49303,12.22129,Entire home/apt,80,1,1,2019-10-13,0.33,1,178
7609968,Historical flat Casa Venier,39910319,Alberto,Isole,Castello,45.4353,12.34635,Entire home/apt,95,2,246,2019-11-17,4.61,2,244
7610529,Historical flat Casa Venier A,39910319,Alberto,Isole,Castello,45.4366,12.34644,Entire home/apt,139,2,151,2019-11-01,2.84,2,244
7613713,San Marco Venezia Campo Sant'Angelo,39929805,Katia,Isole,San Marco,45.43296,12.33288,Entire home/apt,120,3,118,2019-11-03,2.41,1,30
7624650,San Giorgio Apartment in the heart of Venice,39921225,Stefania,Isole,Castello,45.43451,12.34641,Entire home/apt,180,2,3,2019-05-12,0.12,4,344
7655457,apartment 3 sleepingrooms and 2 bathrooms max7 ppl,22197834,Davide,Isole,Lido,45.41977,12.37568,Entire home/apt,110,3,13,2018-10-07,0.31,2,158
7670387,B&B LeTerese- Room Miranda with canal view,1666986,Antonella,Isole,Dorsoduro,45.43204,12.31504,Private room,90,2,138,2019-08-18,2.60,3,289
7676083,"White Garden Apt,5 pax,with garden",27747660,Roberto,Isole,Lido,45.41938,12.37455,Hotel room,300,2,1,2017-05-16,0.03,4,357
7681285,"Blue Lagoon Apt, 6 pax,lagoon view",27747660,Roberto,Isole,Lido,45.4196,12.37533,Hotel room,400,2,2,2016-10-30,0.05,4,324
7682178,Appartamento Studio Mestre Centro 2,33887875,Antonio,Terraferma,Piave 1860,45.49101,12.23828,Entire home/apt,70,1,62,2019-11-23,1.15,5,365
7685736,"Green Garden Apt,2+2 pax,with garde",27747660,Roberto,Isole,Lido,45.41928,12.37631,Entire home/apt,220,2,0,,,4,325
7687572,Rent double room near Venice,40372787,Rosa,Terraferma,Piave 1860,45.48854,12.23208,Private room,39,3,114,2019-07-11,2.13,3,202
7692223,DolceVita Apartments N. 192: Penthouse San Marco,8176475,Eugenia,Isole,San Marco,45.43576,12.33803,Entire home/apt,211,2,23,2019-01-03,0.48,38,286
7712239,"Top Garden Apt,5 pax,garden view",27747660,Roberto,Isole,Lido,45.42005,12.37635,Hotel room,300,2,0,,,4,341
7718939,Casa in Laguna con bella terrazza,34158789,Marco,Isole,Castello,45.43802,12.34617,Entire home/apt,220,3,18,2019-10-17,0.43,2,94
7738227,La Mansarda di Eliseo,39115325,Stefania,Isole,San Polo,45.43569,12.3282,Private room,75,2,30,2018-06-24,0.57,1,256
7744599,Your B&B close to the Biennale,40707541,Leonardo,Isole,Castello,45.43683,12.34708,Private room,110,2,116,2019-10-26,2.17,2,344
7746234,The Warehouse: comfortably modern.,40718055,Anna,Isole,Dorsoduro,45.43344,12.31826,Entire home/apt,110,4,10,2019-09-07,0.19,2,0
7747831,La Calma Apartment in Venice,6759756,Rudi,Isole,Cannaregio,45.44145,12.3351,Entire home/apt,115,2,78,2019-09-29,1.53,8,294
7757043,Appartamento Palazzo Canal Grande,40786720,Elisabetta,Isole,Dorsoduro,45.43341,12.32577,Entire home/apt,560,2,9,2018-10-30,0.17,3,343
7757492,S. Barnaba Apartment,31630574,Tania,Isole,Dorsoduro,45.43362,12.32472,Entire home/apt,90,3,169,2019-11-07,3.20,1,18
7779482,"Bed & Breakfast(The Caponi Bros),Venice-Mestre",1514413,Abu Taleb,Terraferma,Piave 1860,45.4862,12.23438,Hotel room,39,1,102,2019-11-24,1.93,9,361
7782114,Double room with balcony,40372787,Rosa,Terraferma,Piave 1860,45.48913,12.23236,Private room,49,4,68,2019-05-27,1.27,3,202
7782292,Peace and comfort 2-Ca'della Sensa,4618179,Christine,Isole,Cannaregio,45.44559,12.32743,Entire home/apt,89,2,255,2019-11-29,4.82,1,188
7807219,UNA NOTTE CON MARILYN,7739710,Célia,Isole,Sant'Elena,45.42886,12.36267,Private room,50,1,66,2017-06-25,1.38,2,363
7827966,Mario Apartment 2 Wi-Fi,10072655,Mario Apartment,Isole,San Polo,45.43896,12.32923,Entire home/apt,119,1,350,2019-12-22,6.53,19,318
7848012,Studio in Ghetto with canal view,41354846,Ermanno,Isole,Cannaregio,45.44475,12.32865,Entire home/apt,69,2,305,2019-12-17,5.71,1,53
7853686,"Room in a house ""Ai Giocattoli""",41385857,Luca Pietro,Isole,Cannaregio,45.44277,12.33887,Private room,78,3,172,2019-12-18,3.25,1,175
7857693,VERY NICE TO MEET YOU!,3177129,Giovanna,Isole,Castello,45.43449,12.3413,Entire home/apt,106,2,221,2020-01-03,4.80,1,263
7864648,Apartment,41448597,Silvia,Isole,Lido,45.41509,12.36854,Entire home/apt,75,7,40,2018-09-09,0.76,1,39
7866901,Biennale of Venice apartment wifi,10072655,Mario Apartment,Isole,Castello,45.43644,12.34842,Entire home/apt,119,1,262,2019-12-15,4.89,19,351
7871036,VENICE FILM FESTIVAL - Lido,41483193,,Isole,Lido,45.39447,12.35388,Entire home/apt,240,10,0,,,1,0
7873268,Enjoy your stay in ❤ Venice ❤,198581,Laura,Isole,San Polo,45.43685,12.32738,Entire home/apt,140,1,4,2016-03-16,0.08,12,253
7878749,MO (Phone number hidden by Airbnb) Lido of Venice vicinissimo spiaggia,41530589,Chiara,Isole,Lido,45.40155,12.36307,Entire home/apt,75,1,40,2019-10-15,0.76,1,280
7880190,Private room 10 minutes from Venice,29816633,Tommaso,Terraferma,Bissuola,45.49687,12.26564,Private room,30,3,13,2019-09-09,0.25,1,0
7883694,21 STEPS FROM ST. MARK SQUARE!!,41559211,Venice,Isole,San Marco,45.43436,12.33705,Entire home/apt,198,1,575,2019-12-24,10.86,11,90
7892994,Lovely Room in the Heart of Venice,33732689,Invisible Venice,Isole,Cannaregio,45.44442,12.33323,Private room,80,1,24,2016-10-30,0.47,5,130
7895117,"Tra spiaggia, golf e mostra del cinema",35470690,Tommaso,Isole,Alberoni,45.34485,12.31958,Entire home/apt,120,2,12,2019-09-07,0.23,2,364
7904984,Central and modern apartment,41684464,VeneziaImmobiliare Sas Di,Isole,Cannaregio,45.44504,12.32143,Entire home/apt,140,2,38,2019-11-17,0.85,6,351
7912117,Cà Rolina Biennale San Marco,10236261,Federico,Isole,Castello,45.43963,12.34526,Entire home/apt,110,2,145,2020-01-01,3.13,1,362
7913488,"Attico + Terrazza, asc.: Cannaregio",41668952,Francesco,Isole,Cannaregio,45.44406,12.32196,Entire home/apt,150,5,6,2019-05-11,0.12,1,252
7917724,Garden House Lido Venezia,41695391,Sara,Isole,Lido,45.41037,12.36881,Private room,85,3,1,2015-10-06,0.02,1,0
7923840,Unforgettable Venetian Canal Views,41785109,Davide,Isole,Santa Croce,45.43709,12.31978,Entire home/apt,110,3,239,2019-11-04,4.52,1,286
7930853,SAN MARCO ECONOMY - In Venice city centre,10189388,Raffaella,Isole,San Marco,45.43545,12.33125,Entire home/apt,150,3,6,2019-09-08,0.19,42,0
7933241,Wonderful flat in Venetian style,41711000,Betty E Oscar,Isole,San Polo,45.43638,12.32557,Entire home/apt,230,2,390,2020-01-01,7.37,2,158
7937417,DELIGHTFUL CANAL VIEW APARTMENT,4018771,Francesco And Nina,Isole,Cannaregio,45.44306,12.3345,Entire home/apt,120,4,111,2019-12-26,2.13,5,350
7942842,Ca' Del Capitello - Fondamenta Della Misericordia,10174216,Furio,Isole,Cannaregio,45.44476,12.32631,Entire home/apt,180,10,49,2019-08-25,0.99,3,269
7945076,Beautiful and quiet house,1843823,Benedetta,Isole,San Marco,45.43353,12.33064,Private room,74,2,35,2019-11-04,0.66,1,365
7952792,Typical Venetian (wifi) apartment,10072655,Mario Apartment,Isole,Cannaregio,45.44643,12.32734,Entire home/apt,119,1,309,2019-12-26,5.79,19,353
7969977,VEryNICE  tra campielli e canali di Venezia,42055334,Paola,Isole,Cannaregio,45.44013,12.33886,Entire home/apt,130,2,202,2019-11-26,3.83,1,339
7979035,stanza privata a venezia,10081954,Lotta Ortheil,Isole,Castello,45.43374,12.35532,Private room,45,1,0,,,1,0
7992019,Venice Penthouse Canal View - WiFi - A/C,17762135,Edoardo,Isole,San Polo,45.43798,12.32932,Entire home/apt,155,2,154,2019-12-11,2.98,7,304
7994922,"Opens out on the Canale di Cannaregio, 1st floor",42201697,Martine,Isole,Cannaregio,45.44254,12.33155,Entire home/apt,149,2,225,2020-01-01,4.58,1,319
7995323,3 bedrooms apartment in the Biennale area,1617572,Silvia,Isole,Castello,45.43791,12.34188,Entire home/apt,355,1,34,2019-06-01,0.67,9,365
8004575,Lovely in San Marco - Wi-Fi,36324248,Giovanni,Isole,San Marco,45.43357,12.33614,Entire home/apt,130,3,270,2019-12-09,5.11,8,163
8005560,stanza privata con 2 letti singoli,42266104,Maria,Isole,Santa Croce,45.44029,12.32616,Private room,120,1,0,,,2,0
8019312,camera con bagno venezia,42345791,Anna,Isole,Dorsoduro,45.43372,12.32468,Private room,45,2,194,2019-11-29,3.67,1,120
8030678,GIUDECCA: LAST MINUTE FESTIVAL,3243904,Benedetta,Isole,Giudecca,45.42559,12.32737,Entire home/apt,150,4,0,,,1,0
8037623,AI PUGNI APARTMENT,15758689,Anna,Isole,Dorsoduro,45.43405,12.32482,Entire home/apt,160,3,1,2016-07-28,0.02,3,302
8075834,"Casa Allegra, near the centre",42660204,Loredana,Isole,Cannaregio,45.44418,12.33328,Entire home/apt,115,3,50,2019-11-04,0.94,1,365
8086330,Stupendo 39 Beige,13470588,Mauro,Terraferma,Piave 1860,45.48918,12.24373,Entire home/apt,85,2,8,2019-08-20,0.51,3,0
8110137,"Casa on canal, cozy home-canal view",26404861,Marika,Isole,Santa Croce,45.43642,12.32437,Entire home/apt,90,3,112,2019-10-19,2.13,16,147
8110162,large privat bath in great location,31276705,Mila,Isole,Cannaregio,45.44464,12.32975,Private room,88,2,12,2018-09-09,0.23,22,364
8110382,Simpatico monolocale a Venezia,31520151,Violetta,Isole,Cannaregio,45.44346,12.33582,Entire home/apt,75,4,0,,,1,0
8137049,Casa Veronica-Venice's heart,42965837,Veronica,Isole,Santa Croce,45.43942,12.32923,Entire home/apt,97,3,221,2019-12-28,4.20,1,229
8141426,CASA NETTUNO,42986114,Daniele Bruno,Terraferma,Villaggio San Marco,45.48383,12.25585,Entire home/apt,61,3,51,2019-09-07,1.00,1,192
8150952,Exceptional Penthouse Apartment Overlooking the Grand Canal,23810951,Claudio,Isole,San Polo,45.43806,12.33411,Entire home/apt,520,1,74,2019-10-19,1.41,2,357
8163491,"S.Marco, independent room with terrace & bathroom",25929924,Al,Isole,San Marco,45.4345,12.33494,Private room,104,1,244,2020-01-01,4.61,1,173
8168561,Cosy and central flat,43101296,Maria Cristina,Isole,Santa Croce,45.44063,12.32696,Entire home/apt,90,3,70,2019-10-27,1.34,1,176
8196684,Villa Ada 1 - Comfort a 10 minuti da Venezia,43235054,Erika,Terraferma,Marghera,45.47825,12.22651,Entire home/apt,100,2,125,2019-12-26,2.71,3,345
8206921,Senza Parole 39,13470588,Mauro,Terraferma,Altobello,45.49032,12.24495,Entire home/apt,60,2,19,2019-10-28,0.36,3,0
8222905,Skipper's Place,43356965,Elena,Isole,Dorsoduro,45.43027,12.32998,Entire home/apt,130,3,103,2019-11-05,1.96,1,352
8234330,APPARTAMENTO CON GIARDINO ESCLUSIVO,43422249,Enrico,Isole,Lido,45.39952,12.35903,Entire home/apt,80,3,59,2020-01-03,1.13,1,236
8243945,Apartament Venice,43475976,Hanna,Isole,San Marco,45.43489,12.33731,Entire home/apt,250,3,9,2016-09-24,0.18,1,160
8259693,FREE PARK WIFI IN LOVELY APARTMENT,43557941,Augusto,Terraferma,Marghera,45.47967,12.23221,Entire home/apt,50,2,79,2017-11-13,1.53,1,365
8278121,MyPlace Ponte Lion with terrace,26102869,My Sweetplace S.R.L.,Isole,Castello,45.43702,12.34568,Entire home/apt,350,2,3,2016-05-08,0.06,15,22
8279036,Ca'Rialto,10909648,Francesco,Isole,San Polo,45.43651,12.33035,Entire home/apt,220,3,5,2017-10-25,0.10,3,38
8280321,MyPlace Ponte Lion Maisonette,26102869,My Sweetplace S.R.L.,Isole,Castello,45.43526,12.34394,Entire home/apt,320,2,4,2018-10-12,0.08,15,22
8284635,Ca' La Boheme,34360885,Samuel,Isole,Dorsoduro,45.43205,12.325,Entire home/apt,79,2,59,2019-12-15,1.12,11,300
8301050,MyPlace Ponte Lion Deluxe App.,26102869,My Sweetplace S.R.L.,Isole,Castello,45.43516,12.34527,Entire home/apt,370,1,5,2019-02-10,0.10,15,22
8301408,MyPlace Ponte Lion Apartment,26102869,My Sweetplace S.R.L.,Isole,Castello,45.43594,12.34501,Entire home/apt,270,2,2,2016-04-02,0.04,15,22
8301935,Attico Miracoli,43771057,Sviluppo 29,Isole,Cannaregio,45.4404,12.33687,Entire home/apt,132,2,106,2019-09-21,2.01,1,196
8307927,"Ca' del Vin la vostra casa a Rialto.
M (Phone number hidden by Airbnb)",43716376,Gianni,Isole,San Polo,45.43865,12.33443,Entire home/apt,200,2,272,2019-12-30,5.24,1,299
8316114,Comfortable apartment in Rialto,43843547,Matteo,Isole,San Polo,45.43852,12.33346,Entire home/apt,85,3,250,2020-01-04,5.22,3,318
8321476,Amazing Biennale S Marc romantic canal view flat,43866603,Barbara,Isole,Castello,45.43699,12.34924,Entire home/apt,40,2,122,2019-12-16,2.36,1,336
8324279,Venice in the house,43882598,Tommaso,Isole,San Polo,45.43879,12.33153,Entire home/apt,150,3,14,2019-10-31,0.71,1,319
8331583,Camera Diamante Blu Rialto (brand new),2053550,Stefania,Isole,San Polo,45.43653,12.33166,Private room,105,2,209,2019-11-24,3.97,3,263
8333530,Imperial Suite Canal View,43929434,Manuel E Michela,Isole,Castello,45.4356,12.34738,Entire home/apt,80,2,213,2020-01-04,4.08,2,354
8336912,"Typical Venetian Apartment, Cannaregio",43945952,Arben,Isole,Cannaregio,45.44733,12.32528,Entire home/apt,110,2,28,2019-12-26,0.86,2,348
8358771,"B&B ""Castellani"" Lido di Venezia",11868414,Leonardo,Isole,Lido,45.4119,12.36923,Hotel room,80,1,61,2019-09-27,1.16,6,353
8362117,"Casa Lucia, luxury furnished and central",42454908,Silvia,Isole,San Marco,45.43526,12.33253,Entire home/apt,190,2,65,2019-10-15,1.25,1,358
8363189,Loft Casa Aurora,44079946,Carlos Aurora,Isole,Cannaregio,45.44488,12.33371,Entire home/apt,110,2,67,2019-10-21,1.29,1,326
8378294,Historical flat near Cà d'Oro Palace,11876634,Lucia E Riccardo,Isole,Cannaregio,45.44158,12.33588,Entire home/apt,92,1,342,2019-12-28,6.57,3,137
8379825,"In the heart of Venice, Rialto",44161864,Carlo,Isole,San Marco,45.43672,12.33607,Entire home/apt,150,2,229,2019-12-30,4.68,1,51
8397634,Palazzo Smith Valmarana,34712560,Stefano,Isole,Cannaregio,45.4396,12.33699,Entire home/apt,249,3,169,2019-10-23,3.28,1,365
8397733,Ampio e funzionale appartamento a un passo da Piazza San Marco,430236,Paola,Isole,San Marco,45.43341,12.33482,Entire home/apt,260,3,36,2020-01-01,1.78,2,281
8404426,At the entrance Venice-2 bathrooms-fully equipped,44274762,Alberto,Isole,Cannaregio,45.44389,12.31809,Entire home/apt,149,2,68,2020-01-05,1.30,1,326
